turn,x_m,xp_rad,y_m,yp_rad,z_m,dE_GeV,action_x,action_x_normalised
1606.0,-2.029110229742105e-05,0.0008029089546198366,-2.253589551603137e-13,3.69909191664885e-14,-5.317834511280494,2.8712588349390744e-06,8.206254358199968e-06,1.4955884398317052
1607.0,0.009221677926061106,-0.0013782954772016626,2.6789457458300257e-13,1.9750682326451694e-14,-5.293450485794801,2.894495759209092e-06,9.2760105219025e-06,1.6905513159547845
1608.0,-0.009253200107890863,0.0005523148247027917,4.6207255020136e-13,-2.1344235200632845e-14,-5.269855145323278,2.917629105833275e-06,8.499187528988294e-06,1.548975459627953
1609.0,0.0014459000212224907,0.000656518143027504,1.1338159969251987e-13,-3.771452126843479e-14,-5.240112669668458,2.940631890424952e-06,8.383423578974089e-06,1.527877499726491
1610.0,0.008474999047319949,-0.0013966676535428944,-3.655042190193923e-13,-1.1050408935125475e-14,-5.21558168896511,2.9635269901440866e-06,9.436414845460412e-06,1.7197849762266628
1611.0,-0.009835082003674406,0.0007071144454281452,-4.3481171317934204e-13,2.8947857802619346e-14,-5.190975898784133,2.986314076595774e-06,8.55894018325221e-06,1.5598653705502337
1612.0,0.002780886683821311,0.000507847613447992,1.3528061099801238e-15,3.5613791207094376e-14,-5.160586801342922,3.008967762506969e-06,8.524371528825706e-06,1.553565239249873
1613.0,0.00764001800991547,-0.0013893399528125145,4.3819315294776376e-13,1.9869776684236435e-15,-5.135848841717726,3.0315128549598996e-06,9.528348306960469e-06,1.7365398337111628
1614.0,-0.01019563280461057,0.0008362879656913978,3.8543226243945643e-13,-3.472535386042863e-14,-5.110240778440608,3.05394553441706e-06,8.569191163466627e-06,1.5617336099243038
1615.0,0.003959595632475719,0.00036277776572733505,-1.0769557369949403e-13,-3.226344953009644e-14,-5.07927985335821,3.076242303153339e-06,8.614189952998947e-06,1.5699346315467582
1616.0,0.006766058796824186,-0.0013616421696966015,-4.793633370853669e-13,6.454848851150782e-15,-5.054272609932633,3.0984292963427907e-06,9.546235608684873e-06,1.7397997913618868
1617.0,-0.010365834002240518,0.0009399452181837998,-3.176653548434142e-13,3.815232076216511e-14,-5.027686145908312,3.1204995816017916e-06,8.52572269488676e-06,1.5538114890311983
1618.0,0.004967113944763903,0.00022654569114948972,1.9791910113204755e-13,2.7430570671532336e-14,-4.996213186354951,3.1424317084365934e-06,8.648981628013938e-06,1.5762754083108623
1619.0,0.0059007211026480075,-0.0013195486936339196,4.946739216799373e-13,-1.3732954648192811e-14,-4.970876103886858,3.1642526118136307e-06,9.49633749900297e-06,1.7307058694881223
1620.0,-0.010383996423216479,0.0010194638681594185,2.4246266775958277e-13,-3.971901412402713e-14,-4.943349009251602,3.185952678126993e-06,8.434033203523646e-06,1.5371010950620303
1621.0,0.0057979909272612585,0.00010357587181105549,-2.7354403739052945e-13,-2.208548473028139e-14,-4.9114074855805505,3.20751252913682e-06,8.633210983268217e-06,1.5734012110290263
1622.0,0.005087710709233643,-0.0012692605278880858,-4.924786480927355e-13,1.951099375578238e-14,-4.885685072403657,3.228959465183404e-06,9.39264513985722e-06,1.7118079549380698
1623.0,-0.010292330088054625,0.0010771811773914008,-1.7186476568003133e-13,3.945530606651848e-14,-4.857266768107691,3.2502816519787047e-06,8.305362990012694e-06,1.5136509708667734
1624.0,0.006454565367388204,-2.5977353709596137e-06,3.25375021616465e-13,1.7017289899274688e-14,-4.8248836660692875,3.2714616850518322e-06,8.57596281740668e-06,1.5629677426856368
1625.0,0.004365249922653289,-0.00121678981196382,4.737083055388163e-13,-2.3648405222119567e-14,-4.798727765643252,3.292526900261065e-06,9.252273683888671e-06,1.6862252813253356
1626.0,-0.010133337580507143,0.0011159957220036078,1.1143644258499725e-13,-3.8449748935666106e-14,-4.769476926580434,3.3134637115995213e-06,8.152718805036827e-06,1.4858315945115521
1627.0,0.006944448388130249,-8.928817572876245e-05,-3.637040369297815e-13,-1.268000367661085e-14,-4.736663668460653,3.3342564809381467e-06,8.487414777082188e-06,1.5468298776258322
1628.0,0.0037653746031313024,-0.0011676114065343386,-4.5343897309410847e-13,2.6285643977669464e-14,-4.710034501959503,3.354932354893124e-06,9.091678024039257e-06,1.6569567500473685
1629.0,-0.009946516011417236,0.0011389294549385366,-6.792625569471831e-14,3.712026699474155e-14,-4.6800168571853895,3.3754764588919533e-06,7.987926722436284e-06,1.455798265911776
1630.0,0.007277487718308162,-0.00015449754490791563,3.810405108521211e-13,1.0036826564788865e-14,-4.646771089745289,3.3958746222831627e-06,8.376350948698371e-06,1.5265885140799522
1631.0,0.003314123544398837,-0.0011264140131323774,4.3735111314410383e-13,-2.7556722477251462e-14,-4.6196370414236405,3.416153673985752e-06,8.924355052422929e-06,1.626462167361467
1632.0,-0.00976564335152069,0.001148697536829182,4.8409772721913886e-14,-3.609957012550852e-14,-4.588923660415241,3.43629790162406e-06,7.820108015223098e-06,1.4252133354989445
1633.0,0.007462586333440007,-0.00019668115920906827,-3.8327341372678245e-13,-8.566780028308806e-15,-4.555231649965575,3.4562942297594963e-06,8.248964290498331e-06,1.5033723176184814
1634.0,0.0030323621520763097,-0.0010969441739406957,-4.241339845682067e-13,2.73945947816614e-14,-4.52756788788735,3.47616912089535e-06,8.760060332466737e-06,1.5965194830177458
1635.0,-0.009616656056355652,0.0011473164079271673,-4.317778742313903e-14,3.5281180442282734e-14,-4.496234113324217,3.4959064645943147e-06,7.655468637255074e-06,1.395207837292078
1636.0,0.007504691283128071,-0.000214487048901291,3.767853209365772e-13,8.668887676933749e-15,-4.462073542996202,3.5154938519296825e-06,8.108783413994295e-06,1.4778243770802477
1637.0,0.002936806961306629,-0.001081903995495728,4.22236913682302e-13,-2.6576817390987804e-14,-4.433859628806742,3.534957387235237e-06,8.605184445328912e-06,1.5682933793288494
1638.0,-0.009515902174835347,0.0011357619179703535,5.87481940684478e-14,-3.527824343409494e-14,-4.40198465501607,3.5542809993745938e-06,7.498054745081893e-06,1.3665191826237177
1639.0,0.00740219389107932,-0.00020653118066846384,-3.591298977190122e-13,-1.053418750969501e-14,-4.367327745891696,3.573452476347122e-06,7.957408314456778e-06,1.4502362913270366
1640.0,0.0030407208160692038,-0.001082844216370055,-4.303135825428523e-13,2.46221215872027e-14,-4.338544403504167,3.592497601642404e-06,8.46383933125267e-06,1.5425332566941068
1641.0,-0.009468441870335414,0.0011136803110607099,-9.487260707417924e-14,3.559033461571353e-14,-4.306211325337732,3.6114007928078053e-06,7.351120954669238e-06,1.3397405246916447
1642.0,0.007144977862856472,-0.000171274509357084,3.241347342976854e-13,1.370260477813673e-14,-4.271028362536847,3.6301495395622516e-06,7.7957876007192e-06,1.4207809441549448
1643.0,0.003353692662942014,-0.001099989369049209,4.416072391444163e-13,-2.1264000609405827e-14,-4.241653588591971,3.6487693384027735e-06,8.339283825293115e-06,1.5198330372396174
1644.0,-0.009466097412234697,0.0010791634919918229,1.5085674255117312e-13,-3.5987949400959794e-14,-4.208949556293272,3.667245574717512e-06,7.218855317297053e-06,1.3156351351184896
1645.0,0.006713478479512723,-0.0001070783525296983,-2.6850678953296185e-13,-1.8284017153435057e-14,-4.173213049442631,3.685564936701303e-06,7.625882987391412e-06,1.3898158577128943
1646.0,0.003879885775103104,-0.0011319425857238869,-4.458098399906187e-13,1.58590728695744e-14,-4.1432178143159435,3.7037526271016963e-06,8.235407169269321e-06,1.5009015346153631
1647.0,-0.009485159063580266,0.0010286307293829935,-2.2287654612293256e-13,3.5589330408149984e-14,-4.110233715373672,3.721795525553758e-06,7.108248183142945e-06,1.295477004017118
1648.0,0.006079386758372178,-1.2527459481577481e-05,1.884511065118623e-13,2.352299912508532e-14,-4.073923503848315,3.7396790312547755e-06,7.452601078293651e-06,1.358235259699914
1649.0,0.004614196448535779,-0.0011752517277492046,4.4223348558278504e-13,-9.124346161901185e-15,-4.043267467792252,3.757427964621517e-06,8.157947621221994e-06,1.4867845453584543
1650.0,-0.009484079805667078,0.0009569100362594247,3.0022137422645566e-13,-3.34558535587634e-14,-4.010096327461759,3.7750312849749924e-06,7.030726313065144e-06,1.281348656580916
1651.0,0.005208957120321808,0.0001128928718613854,-9.027536326886595e-14,-2.9160302485061686e-14,-3.9732058707453968,3.792472665446097e-06,7.285690312397736e-06,1.3278158014353836
1652.0,0.005536093215046471,-0.0012238903940701032,-4.1593712222882857e-13,2.8825345031904085e-17,-3.941833853702998,3.80977633060539e-06,8.114874452817869e-06,1.478934467854122
1653.0,-0.009402145219806736,0.0008576649981188031,-3.826891183298097e-13,2.891975153779902e-14,-3.908566980157169,3.826933962506535e-06,7.002687246940456e-06,1.2762385416211162
1654.0,0.00406995413607769,0.0002677376682265296,-3.282693307285719e-14,3.368051672897876e-14,-3.8711107492102053,3.84392717091788e-06,7.140792958370887e-06,1.3014082836829979
1655.0,0.006601757237471917,-0.0012688220900988142,3.388437812999162e-13,1.10198469944897e-14,-3.838951076048863,3.860779206403966e-06,8.11496941336085e-06,1.4789517743966838
1656.0,-0.009160757734130665,0.0007243128763947659,4.3689672026184903e-13,-2.101812704085557e-14,-3.8056710627121757,3.877485150951506e-06,7.043366614731886e-06,1.2836523493771153
1657.0,0.0026425369021066463,0.0004472894034294846,1.78582070952769e-13,-3.646576098220069e-14,-3.7676923314840094,3.8940243783636385e-06,7.038045500155353e-06,1.2826825771643238
1658.0,0.007736537293996044,-0.0012979269308794326,-2.1961619571875744e-13,-2.211251999251079e-14,-3.7346583714746293,3.910418594949819e-06,8.163443495202268e-06,1.4877861674424024
1659.0,-0.008668948788769724,0.0005514436489152618,-4.625779935547827e-13,1.059262806108474e-14,-3.7014286598748365,3.926666941409504e-06,7.1682426038437455e-06,1.3064109768307754
1660.0,0.0009323965588178542,0.0006423458364974332,-3.1669986782336917e-13,3.4754964597065576e-14,-3.6630062981464615,3.942746623306793e-06,6.996069514041099e-06,1.2750324609428731
1661.0,0.008830849684976778,-0.0012965440244380598,6.884112303961154e-14,3.109596302339269e-14,-3.6290021309614557,3.958677035411181e-06,8.254137720296555e-06,1.5043151743059264
1662.0,-0.007833185385993317,0.0003364574961257209,4.2285338403867716e-13,2.7623832983913536e-15,-3.5958539668313447,3.974461935362079e-06,7.377864502289259e-06,1.3446145316276623
1663.0,-0.0010178500467781164,0.0008385662803072196,4.2377386720648555e-13,-2.7967513433689282e-14,-3.557106611452257,3.990076744109701e-06,7.020477962669271e-06,1.279480896490821
1664.0,0.0097417088223402,-0.0012485932759771759,1.1132348626834231e-13,-3.79940094192903e-14,-3.522036680071445,4.005537604626045e-06,8.360326567546643e-06,1.5236680733819334
1665.0,-0.006568917157840401,8.091278487088133e-05,-3.0467800576717424e-13,-1.8142264320305458e-14,-3.4889553352604903,4.020853246309005e-06,7.646592597562024e-06,1.3935901805906197
1666.0,-0.0031225560608829864,0.0010165442767729109,-4.825994389692133e-13,1.542577804131591e-14,-3.450042035635503,4.0359980683349365e-06,7.091273261388742e-06,1.292383327458425
1667.0,0.010298260048819355,-0.0011378658653011322,-3.032139909247262e-13,3.715056551969435e-14,-3.4138237635021706,4.05098390120077e-06,8.430029500360304e-06,1.5363714208518189
1668.0,-0.0048109225785332955,-0.00020862476460726682,9.814506421060888e-14,3.0678241544740284e-14,-3.380735686881514,4.065824485682259e-06,7.921145281230286e-06,1.4436273597829417
1669.0,-0.0052500440658781455,0.0011521646826478352,4.2379622274199753e-13,2.551406418455035e-15,-3.3418531641716283,4.080494385609681e-06,7.161166903080169e-06,1.3051214315883544
1670.0,0.010306678905623269,-0.0009492538968871422,4.2479916734229505e-13,-2.534519948598253e-14,-3.304432502118433,4.095000018185856e-06,8.394196958299133e-06,1.5298409462482723
1671.0,-0.0025256051347973332,-0.0005194381952503506,1.501341921920235e-13,-3.668894079387751e-14,-3.271193466032831,4.109359739703373e-06,8.13884764538613e-06,1.4833035780603057
1672.0,-0.007213468793001235,0.0012166327988276334,-2.257345746895888e-13,-2.1368033168695073e-14,-3.2325693580225545,4.123549911042753e-06,7.177858827736239e-06,1.3081635319747766
1673.0,0.009555767780074274,-0.0006710294444853982,-4.434811220105302e-13,6.6319221546308e-15,-3.193942586176039,4.137570520510419e-06,8.19413042415004e-06,1.4933788549445104
1674.0,0.0002602136277702922,-0.0008294928379946227,-3.658780152681261e-13,3.041033831346442e-14,-3.160326741462567,4.151443564823755e-06,8.263215095872005e-06,1.505969524437188
1675.0,-0.00874981359792316,0.0011769927283793121,-6.167443640973978e-14,3.402305325185948e-14,-3.1222033814748844,4.165149257117584e-06,7.130429588007566e-06,1.2995195612236958
1676.0,0.007844748928447743,-0.00030124126395873085,2.764640303481859e-13,1.704351117681508e-14,-3.082450660052706,4.17868044490255e-06,7.827118398261266e-06,1.426490976597188
1677.0,0.003395723429275338,-0.001101680235596869,4.387877656165442e-13,-1.0243517847081254e-14,-3.0481468803547678,4.192061047670587e-06,8.312201729961465e-06,1.5148973300416113
1678.0,-0.009507866912266485,0.0010012948472579346,3.4645052659722755e-13,-3.14358112764182e-14,-3.0107424048876315,4.205277454142443e-06,7.094649647893523e-06,1.2929986733159304
1679.0,0.005074613787301248,0.00013943376946999754,5.216116687686184e-14,-3.4422683669244875e-14,-2.970070812987341,4.218315322493754e-06,7.392320010050972e-06,1.3472490454212438
1680.0,0.006521615602666975,-0.0012807473321686318,-2.802228959645327e-13,-1.652384129978066e-14,-2.934706109785555,4.2311979486391855e-06,8.34776460367744e-06,1.5213786576358093
1681.0,-0.00910415991767544,0.0006736650541519253,-4.5075751666650917e-13,1.0641787617876925e-14,-2.898140007303432,4.243920058736246e-06,7.212309450250429e-06,1.3144421519794984
1682.0,0.001403444843184671,0.0005949903247029695,-3.6063502246730546e-13,3.1516594816579416e-14,-2.856911472475287,4.256461185872545e-06,7.080038657240405e-06,1.2903358227922372
1683.0,0.009054686250494694,-0.0013041054442015183,-7.448375315408372e-14,3.558729866856671e-14,-2.820122137038905,4.268840817023611e-06,8.413369076756637e-06,1.5333350615267578
1684.0,-0.007276800764598072,0.0002138322336925725,2.753067336529713e-13,1.7949957881197727e-14,-2.784321269617976,4.281063291316916e-06,7.545991832560209e-06,1.3752557085394825
1685.0,-0.0026682240381021025,0.0009779745204724136,4.4107264811435463e-13,-7.667620884628862e-15,-2.743030181906983,4.293104508057942e-06,7.0122710563362905e-06,1.2779851892286984
1686.0,0.010324995686908964,-0.0011254881210412048,3.707066855640754e-13,-2.89855386039049e-14,-2.704565851011565,4.304976876002421e-06,8.435597312391558e-06,1.537386153633137
1687.0,-0.00403312527415465,-0.0003181645332835902,1.1405311104287645e-13,-3.5018263661095815e-14,-2.669207828822721,4.316694031068995e-06,7.953747857342843e-06,1.4495691736500624
1688.0,-0.006400133417004554,0.0011916756863321494,-1.9952934939121603e-13,-2.1591877812343208e-14,-2.6284075535981164,4.328232083127402e-06,7.067909008091264e-06,1.2881251963291978
1689.0,0.009760742821984992,-0.0007319418717069617,-4.117925376443531e-13,-7.672941191293971e-17,-2.5882276323820412,4.339593755376651e-06,8.227623936941976e-06,1.4994830418676128
1690.0,0.000302446554456601,-0.0008326036949775515,-3.967465524089944e-13,2.1346095377483263e-14,-2.5527524893207305,4.350799700616647e-06,8.241956220426302e-06,1.5020950980579173
1691.0,-0.008943048512361065,0.0011516202613558112,-2.345470375342148e-13,3.3321565218514584e-14,-2.5129569521244886,4.361830953397235e-06,7.080450673171267e-06,1.2904109126244954
1692.0,0.007031387975778245,-0.0001572871865292553,2.9675256560026116e-14,2.8975951898458364e-14,-2.471313422414991,4.372679401493281e-06,7.706212728670988e-06,1.4044559391907925
1693.0,0.005003720974958825,-0.0012105323637075173,2.7922309052329865e-13,1.4042694917192256e-14,-2.4349912103352676,4.3833684041588504e-06,8.381859931875748e-06,1.5275925253128089
1694.0,-0.00942293757172024,0.0008112719208063391,4.329150120879093e-13,-8.022412673313495e-15,-2.396531431005536,4.393888578008107e-06,7.1692892193409546e-06,1.3066017223244257
1695.0,0.002369023346934292,0.00048655753972245524,3.6337118129123854e-13,-2.6262067131681976e-14,-2.3540237495370566,4.4042221537626375e-06,7.148405988121446e-06,1.3027957570405175
1696.0,0.00883389028477407,-0.001315143162433032,1.807635131547326e-13,-3.571523524461043e-14,-2.3161217169139627,4.414389349069461e-06,8.454912515115283e-06,1.5409063459944357
1697.0,-0.007279805852001476,0.0002137253905771671,-1.1397951243283985e-13,-2.525157297023746e-14,-2.2789283675428638,4.424393274870882e-06,7.554804139822298e-06,1.3768617500164027
1698.0,-0.003086887779368394,0.0010074093489538668,-3.566730632169109e-13,-8.628436342634444e-15,-2.236429355345597,4.434210640633511e-06,6.974340480317535e-06,1.271072348298643
1699.0,0.010378179165725678,-0.0010595673034002409,-4.3638021488052455e-13,1.2788990925809442e-14,-2.1964858890619436,4.44385266456502e-06,8.42277961792718e-06,1.5350501310301985
1700.0,-0.002741283706560361,-0.0004884750370013871,-3.535356861227613e-13,2.928424734385129e-14,-2.1599545897427967,4.453334325225344e-06,8.044259374178842e-06,1.466064881965061
1701.0,-0.00762440271738525,0.0012062893722742793,-1.5805108288289023e-13,3.61297324148502e-14,-2.1183822217712245,4.462633493583364e-06,7.037860874814542e-06,1.2826489292278396
1702.0,0.00868158451306702,-0.0004635762207321873,1.0982384653834333e-13,2.657629070723144e-14,-2.0764494850975814,4.471748587710571e-06,8.012516158590589e-06,1.4602796864051113
1703.0,0.0030880971460628837,-0.0010808702663000764,3.5263077574019455e-13,1.033188807727241e-14,-2.039554359529033,4.480701721460313e-06,8.353239187235002e-06,1.5223763995438941
1704.0,-0.009542289620783604,0.0009586802580342717,4.581886936974077e-13,-1.1820459989731339e-14,-1.9995919795271353,4.489479430352442e-06,7.116916370802645e-06,1.2970567797213872
1705.0,0.0037555415558005994,0.0003182398302326572,3.7602539147525557e-13,-2.7486110675424734e-14,-1.9563585462158994,4.498067355280694e-06,7.281134442842845e-06,1.3269854949956534
1706.0,0.008246423785107187,-0.0013240916618390596,2.1559979027770242e-13,-3.731234236961575e-14,-1.917957590559324,4.5064867096138515e-06,8.47479404286947e-06,1.5445297509947502
1707.0,-0.0076949774392638835,0.0002980188748300709,-6.09062570253219e-14,-2.934772567182937e-14,-1.879698886085698,4.514738117799046e-06,7.5003590895668145e-06,1.3669391490082103
1708.0,-0.0027501289368651828,0.0009806569152510964,-3.0907955422290003e-13,-1.474553659626984e-14,-1.8363630112812734,4.522799292327818e-06,6.946779226416563e-06,1.2660493145341132
1709.0,0.01038312597216382,-0.0010596217800577486,-4.4655177893643214e-13,5.182381367845798e-15,-1.7956924078667493,4.530681933075251e-06,8.430599073468254e-06,1.5364752254523963
1710.0,-0.002393836132645126,-0.0005312582245108211,-4.1804735005161433e-13,2.225100505474747e-14,-1.758362332238909,4.538400704123197e-06,8.060585993874636e-06,1.4690404055855493
1711.0,-0.008011994158299899,0.0011994241002504671,-2.961035521845975e-13,3.5900152175221445e-14,-1.7161932254266499,4.545934363334513e-06,7.021517125198295e-06,1.2796702836823066
1712.0,0.0080501551426058,-0.0003360342383061722,-6.618810441375968e-14,3.4946798354192704e-14,-1.67332860505565,4.553279857578557e-06,7.90855300739066e-06,1.441332420049941
1713.0,0.004397172200204913,-0.001175317959471819,1.8657719570154787e-13,2.365254431523391e-14,-1.6355135956738514,4.560459353385166e-06,8.409235472274117e-06,1.5325817128235564
1714.0,-0.009435162615184069,0.000812597441445586,4.208705166549408e-13,6.4216481157410805e-15,-1.5953352394791913,4.56746247625267e-06,7.186968237716722e-06,1.3098237203708243
1715.0,0.0017426485175255316,0.0005575179556272644,4.357299458271479e-13,-1.2229572040430469e-14,-1.5513364264951506,4.574272455330877e-06,7.0986640099252375e-06,1.293730290103062
1716.0,0.009484997579877382,-0.0012904521924636185,3.875519286197572e-13,-2.726395018528932e-14,-1.5116061988586962,4.5809080286423165e-06,8.502666832386575e-06,1.5496095620715284
1717.0,-0.005882361782228009,-3.709446608587728e-05,2.451820007752132e-13,-3.6124950906024105e-14,-1.4732363782214892,4.5873751680336145e-06,7.736145367767193e-06,1.4099111574976937
1718.0,-0.005415525854922623,0.0011463051850280634,2.8501996198450114e-14,-3.291226898301371e-14,-1.4297237830712597,4.5936512980103515e-06,6.946077776012769e-06,1.265921475319139
1719.0,0.00984193086929892,-0.0007543701904277567,-1.8873965068907998e-13,-2.2101365678842027e-14,-1.387438882887463,4.599741807846507e-06,8.264306949532602e-06,1.5061685145783046
1720.0,0.0011608179316784154,-0.0009157078681648166,-3.846667169894189e-13,-8.203279269031587e-15,-1.3495185790121413,4.605665857028725e-06,8.278792465012837e-06,1.5088084972734053
1721.0,-0.00940552865513334,0.001056676344084912,-4.699474532234309e-13,1.086271085724648e-14,-1.3078843974598104,4.611407142562474e-06,7.078501090074942e-06,1.290055601441819
1722.0,0.004656364832112587,0.0002005532881521866,-4.079117480864527e-13,2.44614044693792e-14,-1.2637360491524339,4.616954627884242e-06,7.396952187367968e-06,1.3480932589374417
1723.0,0.008003978878108109,-0.0013257060075201816,-3.1411590042975873e-13,3.82215026202639e-14,-1.224429473540147,4.622329567165716e-06,8.505221329865413e-06,1.550075118795969
1724.0,-0.007634645994099335,0.0002845878097709908,-8.743012724194227e-14,3.7253248252819824e-14,-1.1850616218642402,4.627531691420294e-06,7.51824067118654e-06,1.3701980641708442
1725.0,-0.0033139434177337137,0.0010201791228356648,1.4161405437900993e-13,2.70753085583986e-14,-1.140814996503564,4.632539584051196e-06,6.910578727088449e-06,1.2594517797822
1726.0,0.010331022952710678,-0.0009686021159281254,3.6673721453850505e-13,1.3847072765558823e-14,-1.0989021565508446,4.637363489792914e-06,8.400548973569866e-06,1.530998599934579
1727.0,-0.000825633808445826,-0.0007132119395715511,5.06766889429984e-13,-5.30067355311289e-15,-1.0606355928346662,4.64201941488656e-06,8.16045250282326e-06,1.4872410595977743
1728.0,-0.008930423157238243,0.0011459996567946985,4.769935366902088e-13,-2.3738453409368675e-14,-1.0180905202511734,4.646488577747832e-06,7.034688245253707e-06,1.2820707180381863
1729.0,0.006137538526882443,-1.172898398690864e-05,3.9294304906951e-13,-3.8350524786921584e-14,-0.9738984494144788,4.650763748466149e-06,7.610036580596319e-06,1.386927852810642
1730.0,0.006954432679847803,-0.001304780190118925,1.8701428877584938e-13,-4.320611612393139e-14,-0.9346576746893754,4.654866661993616e-06,8.497710947713154e-06,1.5487063529455158
1731.0,-0.008345377942903758,0.00044449359779266895,-8.439057849457907e-14,-3.264900163528269e-14,-0.89460492930746,4.658793753982043e-06,7.415275703041668e-06,1.351432716505105
1732.0,-0.0021787599272287995,0.0009333952617743345,-3.0906630529695763e-13,-2.1724866131738312e-14,-0.849961779674322,4.662524873704369e-06,6.909181697915665e-06,1.2591971714566812
1733.0,0.010394223138562253,-0.0010545376250180054,-4.921445749359979e-13,-2.756599622008324e-15,-0.808140186187256,4.666072407086685e-06,8.446232023649917e-06,1.539324327923708
1734.0,-0.001682445885119707,-0.0006159846770912825,-5.133922340123933e-13,1.698177248029217e-14,-0.7695581977051338,4.669450575185061e-06,8.100154966095391e-06,1.4762518439405217
1735.0,-0.008646647884534116,0.001169906837099374,-4.499017210615658e-13,3.3711406685039844e-14,-0.7265381752667495,4.672639896139938e-06,7.0152775387034245e-06,1.278533120120988
1736.0,0.006639153618032113,-8.974235524169192e-05,-2.881008428212289e-13,4.24721704919158e-14,-0.6822446861819993,4.6756347797511054e-06,7.692747957113475e-06,1.402001986899359
1737.0,0.006589982839109279,-0.0012924909712733763,-3.167302924495869e-14,3.83355738762431e-14,-0.6428880486815362,4.678456897562804e-06,8.496477843511988e-06,1.54848161991777
1738.0,-0.008509429290536427,0.0004856166521771415,2.3953994754042937e-13,2.5397393600836448e-14,-0.6024990409706169,4.681101717727905e-06,7.391375795882345e-06,1.3470769625520465
1739.0,-0.0019403669570665456,0.0009135421058823934,4.4496986489589123e-13,1.0010641697563282e-14,-0.5576450227450416,4.683549639966499e-06,6.906879371762856e-06,1.2587775729128676
1740.0,0.010396316164969112,-0.001064814610958133,5.251505793993756e-13,-1.0413026888113129e-14,-0.5156979317945727,4.685813424962594e-06,8.454011397546478e-06,1.5407421174731144
1741.0,-0.0017036570056609616,-0.0006134346094560233,4.72716035128523e-13,-2.585502533613571e-14,-0.476923353714926,4.687906999254564e-06,8.097286561211045e-06,1.4757290776456289
1742.0,-0.008676579610211814,0.0011674255315746748,3.880944391424302e-13,-3.9853481715737974e-14,-0.4337496256817276,4.6898110516739e-06,7.013726953902455e-06,1.2782505263087462
1743.0,0.00650872243822812,-6.884456347626529e-05,1.8463952148815744e-13,-4.356432951126035e-14,-0.38928889759986196,4.6915199326121395e-06,7.674717474457895e-06,1.398715934548651
1744.0,0.006786503493405918,-0.0012998733474731496,-6.924589149709673e-14,-3.431417530889284e-14,-0.34974133176084027,4.693055209623237e-06,8.504657348912079e-06,1.549972333364605
1745.0,-0.008359777604888173,0.00044759813908321907,-3.279746521441792e-13,-2.2141455982181422e-14,-0.30930002329344025,4.6944129594004895e-06,7.417434765017431e-06,1.3518262051773888
1746.0,-0.002328911857317666,0.0009448607849682775,-4.985673938307641e-13,-4.61532353912291e-15,-0.26436628619198876,4.695573461305301e-06,6.896484331549034e-06,1.2568830786287801
1747.0,0.010389614465885766,-0.0010281623266355645,-5.329278867224061e-13,1.393193153370814e-14,-0.22217556741754507,4.696548756502372e-06,8.439404406867167e-06,1.5380799959439568
1748.0,-0.0011941246317663517,-0.0006719977503296992,-4.706181621101884e-13,2.8372904202649848e-14,-0.18332525356567023,4.697353508534211e-06,8.132218739611052e-06,1.4820954611273918
1749.0,-0.00889629024082844,0.0011484417544721517,-3.6405269151691677e-13,4.1477860577769335e-14,-0.14022599359053928,4.697969065589574e-06,7.0251310543351e-06,1.2803289216434826
1750.0,0.005996595056584654,1.0093355224345762e-05,-1.7039661464618364e-13,4.364791161239495e-14,-0.09559241987372062,4.698388692414715e-06,7.595877530621879e-06,1.3843473683976024
1751.0,0.0072773220317567935,-0.001314802405103892,5.4409906327681167e-14,3.361307893417135e-14,-0.055843169163714255,4.698633829966551e-06,8.515774504837564e-06,1.5519984331124572
1752.0,-0.008015964360975262,0.0003665657146259986,3.1168504193513976e-13,2.2863874182608482e-14,-0.015535970649575752,4.69870202899371e-06,7.470703633616479e-06,1.3615344472817836
1753.0,-0.0030095088864257927,0.0009969062506495795,4.971995050453314e-13,5.354068337172565e-15,0.029363757635143636,4.698573129438631e-06,6.888611538382647e-06,1.2554482634335786
1754.0,0.010333917272276411,-0.0009665331317609772,5.551197476739188e-13,-1.3819477786279894e-14,0.0718088902210347,4.698257906362783e-06,8.409378117954474e-06,1.532607709974171
1755.0,-0.0004716878137696655,-0.0007514476153961713,4.845036074755731e-13,-2.946786013851006e-14,0.11065032684405283,4.697772179090521e-06,8.18034195104461e-06,1.4908659081018616
1756.0,-0.009133353930599183,0.001118228084962455,3.6816542536183055e-13,-4.1883906649567435e-14,0.15353709709975846,4.6970981896185284e-06,7.0426565965533235e-06,1.283522948686669
1757.0,0.005358625802671143,0.00010348355746882625,1.5500070019796485e-13,-4.3148360933976213e-14,0.19827794131115434,4.696227799025658e-06,7.500806266173411e-06,1.3670206468675499
1758.0,0.007781708726700801,-0.0013247908143211031,-8.647056947875292e-14,-3.181087813660073e-14,0.23817566380042587,4.6951822674054905e-06,8.522878700166478e-06,1.553293171484491
1759.0,-0.007623024688052084,0.00028164606759663796,-3.2698857941740815e-13,-1.9742516576158662e-14,0.27826233205209805,4.693960765333364e-06,7.526291118877369e-06,1.3716652568724503
1760.0,-0.0036426513868058827,0.0010416986247977458,-4.796856845109343e-13,-3.275809890238198e-15,0.3230404730200636,4.692542698416925e-06,6.889454923616786e-06,1.2556019702468755
